date,demand,quarter,season_sin,season_cos,possible_working_days,avg_weight,ap_price_weight,crude_price_weight,demand_lag1,demand_lag3,ap_price_weight_lag1,ap_price_weight_lag3,ap_price_weight_lag6,crude_price_weight_lag1,crude_price_weight_lag3,crude_price_weight_lag6,demand_rollmean_3,crude_price_weight_rollmean_3,crude_price_weight_rollmean_6
201804,199054.0,2,0.8660254037844387,-0.49999999999999983,20.0,0.0913,133655.41379310345,141076.24137931035,120281.0,42606.0,131693.46666666667,133655.41379310345,131693.46666666667,143202.33333333334,141076.24137931035,133424.93333333332,120827.66666666667,142493.63601532567,142493.63601532567
201805,187907.0,2,0.49999999999999994,-0.8660254037844387,23.0,0.1065,146330.76666666666,142467.13333333333,199054.0,43148.0,133655.41379310345,131693.46666666667,131693.46666666667,141076.24137931035,143202.33333333334,143202.33333333334,169080.66666666666,142248.56934865902,142371.10268199234
201806,201718.0,2,1.2246467991473532e-16,-1.0,18.0,0.1117,146330.76666666666,142467.13333333333,187907.0,120281.0,146330.76666666666,131693.46666666667,131693.46666666667,142467.13333333333,143202.33333333334,143202.33333333334,196226.33333333334,142003.50268199234,142248.56934865902
201807,149270.0,3,-0.4999999999999998,-0.8660254037844388,20.0,0.0767,146330.76666666666,142467.13333333333,201718.0,199054.0,146330.76666666666,133655.41379310345,133655.41379310345,142467.13333333333,141076.24137931035,141076.24137931035,179631.66666666666,142467.13333333333,142480.3846743295
201808,88664.0,3,-0.8660254037844384,-0.5000000000000004,18.0,0.0765,146330.76666666666,141076.24137931035,149270.0,187907.0,146330.76666666666,146330.76666666666,131693.46666666667,142467.13333333333,142467.13333333333,143202.33333333334,146550.66666666666,142003.50268199234,142126.03601532566
201809,161931.0,3,-1.0,-1.8369701987210297e-16,18.0,0.0937,146330.76666666666,142467.13333333333,88664.0,201718.0,146330.76666666666,146330.76666666666,131693.46666666667,141076.24137931035,142467.13333333333,143202.33333333334,133288.33333333334,142003.50268199234,142003.50268199234
201810,189444.0,4,-0.8660254037844386,0.5000000000000001,21.0,0.0981,130369.4827586207,142467.13333333333,161931.0,149270.0,146330.76666666666,146330.76666666666,133655.41379310345,142467.13333333333,142467.13333333333,141076.24137931035,146679.66666666666,142003.50268199234,142235.31800766283
201811,167322.0,4,-0.5000000000000004,0.8660254037844384,21.0,0.112,146330.76666666666,141076.24137931035,189444.0,88664.0,130369.4827586207,146330.76666666666,146330.76666666666,142467.13333333333,141076.24137931035,142467.13333333333,172899.0,142003.50268199234,142003.50268199234
201812,170531.0,4,-2.4492935982947064e-16,1.0,15.0,0.1085,131693.46666666667,133424.93333333332,167322.0,161931.0,146330.76666666666,146330.76666666666,146330.76666666666,141076.24137931035,142467.13333333333,142467.13333333333,175765.66666666666,138989.4360153257,140496.469348659
201901,58246.0,1,0.49999999999999994,0.8660254037844387,23.0,0.034,133655.41379310345,143202.33333333334,170531.0,189444.0,131693.46666666667,130369.4827586207,146330.76666666666,133424.93333333332,142467.13333333333,142467.13333333333,132033.0,139234.50268199234,140619.00268199234
201902,71520.0,1,0.8660254037844386,0.5000000000000001,20.0,0.0359,133655.41379310345,143202.33333333334,58246.0,167322.0,133655.41379310345,146330.76666666666,146330.76666666666,143202.33333333334,141076.24137931035,141076.24137931035,100099.0,139943.19999999998,140973.35134099616
201903,113366.0,1,1.0,6.123233995736766e-17,21.0,0.0679,146330.76666666666,141076.24137931035,71520.0,170531.0,133655.41379310345,131693.46666666667,146330.76666666666,143202.33333333334,133424.93333333332,142467.13333333333,81044.0,142493.63601532567,140741.53601532566
201904,148310.0,2,0.8660254037844387,-0.49999999999999983,22.0,0.0913,146330.76666666666,141076.24137931035,113366.0,58246.0,146330.76666666666,133655.41379310345,130369.4827586207,141076.24137931035,143202.33333333334,142467.13333333333,111065.33333333333,141784.938697318,140509.7206896552
201905,187720.0,2,0.49999999999999994,-0.8660254037844387,23.0,0.1065,133655.41379310345,141076.24137931035,148310.0,71520.0,146330.76666666666,133655.41379310345,146330.76666666666,141076.24137931035,143202.33333333334,141076.24137931035,149798.66666666666,141076.24137931035,140509.72068965517
201906,178490.0,2,1.2246467991473532e-16,-1.0,19.0,0.1117,133655.41379310345,143202.33333333334,187720.0,113366.0,133655.41379310345,146330.76666666666,131693.46666666667,141076.24137931035,141076.24137931035,133424.93333333332,171506.66666666666,141784.938697318,142139.28735632185
201907,167278.0,3,-0.4999999999999998,-0.8660254037844388,22.0,0.0767,133655.41379310345,143202.33333333334,178490.0,148310.0,133655.41379310345,146330.76666666666,133655.41379310345,143202.33333333334,141076.24137931035,143202.33333333334,177829.33333333334,142493.63601532567,142139.28735632185
201908,94331.0,3,-0.8660254037844384,-0.5000000000000004,21.0,0.0765,131693.46666666667,143202.33333333334,167278.0,187720.0,133655.41379310345,133655.41379310345,133655.41379310345,143202.33333333334,141076.24137931035,143202.33333333334,146699.66666666666,143202.33333333334,142139.28735632185
201909,154754.0,3,-1.0,-1.8369701987210297e-16,19.0,0.0937,133655.41379310345,143202.33333333334,94331.0,178490.0,131693.46666666667,133655.41379310345,146330.76666666666,143202.33333333334,143202.33333333334,141076.24137931035,138787.66666666666,143202.33333333334,142493.63601532567
201910,135118.0,4,-0.8660254037844386,0.5000000000000001,22.0,0.0981,142183.76666666666,143202.33333333334,154754.0,167278.0,133655.41379310345,133655.41379310345,146330.76666666666,143202.33333333334,143202.33333333334,141076.24137931035,128067.66666666667,143202.33333333334,142847.9846743295
201911,195417.0,4,-0.5000000000000004,0.8660254037844384,21.0,0.112,154216.44827586206,143202.33333333334,135118.0,94331.0,142183.76666666666,131693.46666666667,133655.41379310345,143202.33333333334,143202.33333333334,141076.24137931035,161763.0,143202.33333333334,143202.33333333334
201912,198271.0,4,-2.4492935982947064e-16,1.0,22.0,0.1085,154216.44827586206,143202.33333333334,195417.0,154754.0,154216.44827586206,133655.41379310345,133655.41379310345,143202.33333333334,143202.33333333334,143202.33333333334,176268.66666666666,143202.33333333334,143202.33333333334
202001,71464.0,1,0.49999999999999994,0.8660254037844387,22.0,0.034,142183.76666666666,143202.33333333334,198271.0,135118.0,154216.44827586206,142183.76666666666,133655.41379310345,143202.33333333334,143202.33333333334,143202.33333333334,155050.66666666666,143202.33333333334,143202.33333333334
202002,28504.0,1,0.8660254037844386,0.5000000000000001,20.0,0.0359,142183.76666666666,133424.93333333332,71464.0,195417.0,142183.76666666666,154216.44827586206,131693.46666666667,143202.33333333334,143202.33333333334,143202.33333333334,99413.0,139943.19999999998,141572.76666666666
202003,111430.0,1,1.0,6.123233995736766e-17,22.0,0.0679,141579.9,142557.76666666666,28504.0,198271.0,142183.76666666666,154216.44827586206,133655.41379310345,133424.93333333332,143202.33333333334,143202.33333333334,70466.0,139728.34444444443,141465.3388888889
202004,179289.0,2,0.8660254037844387,-0.49999999999999983,22.0,0.0913,146683.83333333334,144764.16666666666,111430.0,71464.0,141579.9,142183.76666666666,142183.76666666666,142557.76666666666,143202.33333333334,143202.33333333334,106407.66666666667,140248.95555555553,141725.64444444445
202005,211793.0,2,0.49999999999999994,-0.8660254037844387,21.0,0.1065,141579.9,142557.76666666666,179289.0,28504.0,146683.83333333334,142183.76666666666,154216.44827586206,144764.16666666666,133424.93333333332,143202.33333333334,167504.0,143293.2333333333,141618.21666666667
202006,190046.0,2,1.2246467991473532e-16,-1.0,21.0,0.1117,154216.44827586206,154094.55172413794,211793.0,111430.0,141579.9,141579.9,154216.44827586206,142557.76666666666,142557.76666666666,143202.33333333334,193709.33333333334,147138.8283524904,143433.58639846742
202007,88767.0,3,-0.4999999999999998,-0.8660254037844388,17.0,0.0767,154216.44827586206,154094.55172413794,190046.0,179289.0,154216.44827586206,146683.83333333334,142183.76666666666,154094.55172413794,144764.16666666666,143202.33333333334,163535.33333333334,150248.95670498084,145248.9561302682
202008,96006.0,3,-0.8660254037844384,-0.5000000000000004,14.0,0.0765,154216.44827586206,154094.55172413794,88767.0,211793.0,154216.44827586206,141579.9,142183.76666666666,154094.55172413794,142557.76666666666,133424.93333333332,124939.66666666667,154094.55172413794,148693.89252873565
202009,133440.0,3,-1.0,-1.8369701987210297e-16,19.0,0.0937,154216.44827586206,154094.55172413794,96006.0,190046.0,154216.44827586206,154216.44827586206,141579.9,154094.55172413794,154094.55172413794,142557.76666666666,106071.0,154094.55172413794,150616.69003831418
202010,157192.0,4,-0.8660254037844386,0.5000000000000001,22.0,0.0981,154216.44827586206,142557.76666666666,133440.0,88767.0,154216.44827586206,154216.44827586206,146683.83333333334,154094.55172413794,154094.55172413794,144764.16666666666,128879.33333333333,150248.95670498084,150248.95670498084
202011,183747.0,4,-0.5000000000000004,0.8660254037844384,20.0,0.112,142183.76666666666,154094.55172413794,157192.0,96006.0,154216.44827586206,154216.44827586206,141579.9,142557.76666666666,154094.55172413794,142557.76666666666,158126.33333333334,150248.95670498084,152171.75421455942
202012,172519.0,4,-2.4492935982947064e-16,1.0,19.0,0.1085,142183.76666666666,154094.55172413794,183747.0,133440.0,142183.76666666666,154216.44827586206,154216.44827586206,154094.55172413794,154094.55172413794,154094.55172413794,171152.66666666666,150248.95670498084,152171.75421455942
202101,44772.0,1,0.49999999999999994,0.8660254037844387,12.0,0.034,131693.46666666667,133424.93333333332,172519.0,157192.0,142183.76666666666,154216.44827586206,154216.44827586206,154094.55172413794,142557.76666666666,154094.55172413794,133679.33333333334,147204.6789272031,148726.81781609196
202102,58823.0,1,0.8660254037844386,0.5000000000000001,19.0,0.0359,131693.46666666667,143202.33333333334,44772.0,183747.0,131693.46666666667,142183.76666666666,154216.44827586206,133424.93333333332,154094.55172413794,154094.55172413794,92038.0,143573.93946360153,146911.4480842912
202103,123554.0,1,1.0,6.123233995736766e-17,22.0,0.0679,133655.41379310345,143202.33333333334,58823.0,172519.0,131693.46666666667,142183.76666666666,154216.44827586206,143202.33333333334,154094.55172413794,154094.55172413794,75716.33333333333,139943.19999999998,145096.0783524904
202104,126788.0,2,0.8660254037844387,-0.49999999999999983,21.0,0.0913,131693.46666666667,143202.33333333334,123554.0,44772.0,133655.41379310345,131693.46666666667,154216.44827586206,143202.33333333334,133424.93333333332,142557.76666666666,103055.0,143202.33333333334,145203.50613026822
202105,172846.0,2,0.49999999999999994,-0.8660254037844387,20.0,0.1065,131693.46666666667,141076.24137931035,126788.0,58823.0,131693.46666666667,131693.46666666667,142183.76666666666,143202.33333333334,143202.33333333334,154094.55172413794,141062.66666666666,142493.63601532567,143033.7877394636
202106,201766.0,2,1.2246467991473532e-16,-1.0,22.0,0.1117,133655.41379310345,141076.24137931035,172846.0,123554.0,131693.46666666667,133655.41379310345,142183.76666666666,141076.24137931035,143202.33333333334,154094.55172413794,167133.33333333334,141784.938697318,140864.06934865902
202107,112630.0,3,-0.4999999999999998,-0.8660254037844388,19.0,0.0767,133655.41379310345,141076.24137931035,201766.0,126788.0,133655.41379310345,131693.46666666667,131693.46666666667,141076.24137931035,143202.33333333334,133424.93333333332,162414.0,141076.24137931035,142139.28735632185
202108,74097.0,3,-0.8660254037844384,-0.5000000000000004,19.0,0.0765,133655.41379310345,141076.24137931035,112630.0,172846.0,133655.41379310345,131693.46666666667,131693.46666666667,141076.24137931035,141076.24137931035,143202.33333333334,129497.66666666667,141076.24137931035,141784.938697318
202109,153135.0,3,-1.0,-1.8369701987210297e-16,21.0,0.0937,146330.76666666666,141076.24137931035,74097.0,201766.0,133655.41379310345,133655.41379310345,133655.41379310345,141076.24137931035,141076.24137931035,143202.33333333334,113287.33333333333,141076.24137931035,141430.59003831417
202110,153592.0,4,-0.8660254037844386,0.5000000000000001,21.0,0.0981,130369.4827586207,128837.6551724138,153135.0,112630.0,146330.76666666666,133655.41379310345,131693.46666666667,141076.24137931035,141076.24137931035,143202.33333333334,126941.33333333333,136996.71264367815,139036.47701149425
202111,130795.0,4,-0.5000000000000004,0.8660254037844384,22.0,0.112,146330.76666666666,128837.6551724138,153592.0,74097.0,130369.4827586207,133655.41379310345,131693.46666666667,128837.6551724138,141076.24137931035,141076.24137931035,145840.66666666666,132917.183908046,136996.71264367815
202112,173796.0,4,-2.4492935982947064e-16,1.0,21.0,0.1085,133655.41379310345,142467.13333333333,130795.0,153135.0,146330.76666666666,146330.76666666666,133655.41379310345,128837.6551724138,141076.24137931035,141076.24137931035,152727.66666666666,133380.81455938696,137228.52796934868
202201,80310.0,1,0.49999999999999994,0.8660254037844387,20.0,0.034,130369.4827586207,128837.6551724138,173796.0,153592.0,133655.41379310345,130369.4827586207,133655.41379310345,142467.13333333333,128837.6551724138,141076.24137931035,128300.33333333333,133380.81455938696,135188.76360153256
202202,46071.0,1,0.8660254037844386,0.5000000000000001,18.0,0.0359,132133.23333333334,124500.4,80310.0,130795.0,130369.4827586207,146330.76666666666,133655.41379310345,128837.6551724138,128837.6551724138,141076.24137931035,100059.0,131935.06283524903,132426.1233716475
202203,112298.0,1,1.0,6.123233995736766e-17,23.0,0.0679,133636.1,137749.46666666667,46071.0,173796.0,132133.23333333334,133655.41379310345,146330.76666666666,124500.4,142467.13333333333,141076.24137931035,79559.66666666667,130362.5072796935,131871.66091954024
202204,120576.0,2,0.8660254037844387,-0.49999999999999983,21.0,0.0913,133636.1,124500.4,112298.0,80310.0,133636.1,130369.4827586207,130369.4827586207,137749.46666666667,128837.6551724138,128837.6551724138,92981.66666666667,128916.75555555556,131148.78505747128
202205,144151.0,2,0.49999999999999994,-0.8660254037844387,22.0,0.1065,133636.1,137749.46666666667,120576.0,46071.0,133636.1,132133.23333333334,146330.76666666666,124500.4,124500.4,128837.6551724138,125675.0,133333.11111111112,132634.0869731801
202206,124601.0,2,1.2246467991473532e-16,-1.0,20.0,0.1117,132133.23333333334,137749.46666666667,144151.0,112298.0,133636.1,133636.1,133655.41379310345,137749.46666666667,137749.46666666667,142467.13333333333,129776.0,133333.11111111112,131847.80919540228
202207,96822.0,3,-0.4999999999999998,-0.8660254037844388,19.0,0.0767,130369.4827586207,124500.4,124601.0,120576.0,132133.23333333334,133636.1,130369.4827586207,137749.46666666667,124500.4,128837.6551724138,121858.0,133333.11111111112,131124.93333333332
202208,117223.0,3,-0.8660254037844384,-0.5000000000000004,18.0,0.0765,130369.4827586207,124500.4,96822.0,144151.0,130369.4827586207,133636.1,132133.23333333334,124500.4,137749.46666666667,124500.4,112882.0,128916.75555555556,131124.93333333335
202209,104977.0,3,-1.0,-1.8369701987210297e-16,20.0,0.0937,133655.41379310345,128837.6551724138,117223.0,124601.0,130369.4827586207,132133.23333333334,133636.1,124500.4,137749.46666666667,137749.46666666667,106340.66666666667,125946.15172413793,129639.63141762454
202210,151908.0,4,-0.8660254037844386,0.5000000000000001,19.0,0.0981,131693.46666666667,128837.6551724138,104977.0,96822.0,133655.41379310345,130369.4827586207,133636.1,128837.6551724138,124500.4,124500.4,124702.66666666667,127391.90344827587,130362.5072796935
202211,154932.0,4,-0.5000000000000004,0.8660254037844384,22.0,0.112,133655.41379310345,128837.6551724138,151908.0,117223.0,131693.46666666667,130369.4827586207,133636.1,128837.6551724138,124500.4,137749.46666666667,137272.33333333334,128837.6551724138,128877.20536398469
202212,100400.0,4,-2.4492935982947064e-16,1.0,17.0,0.1085,131693.46666666667,142467.13333333333,154932.0,104977.0,133655.41379310345,133655.41379310345,132133.23333333334,128837.6551724138,128837.6551724138,137749.46666666667,135746.66666666666,133380.81455938696,129663.48314176245
202301,35603.0,1,0.49999999999999994,0.8660254037844387,17.0,0.034,131693.46666666667,128837.6551724138,100400.0,151908.0,131693.46666666667,131693.46666666667,130369.4827586207,142467.13333333333,128837.6551724138,124500.4,96978.33333333333,133380.81455938696,130386.35900383141
202302,73309.0,1,0.8660254037844386,0.5000000000000001,20.0,0.0359,133655.41379310345,128837.6551724138,35603.0,154932.0,131693.46666666667,133655.41379310345,130369.4827586207,128837.6551724138,128837.6551724138,124500.4,69770.66666666667,133380.81455938696,131109.2348659004
202303,130555.0,1,1.0,6.123233995736766e-17,23.0,0.0679,133655.41379310345,142467.13333333333,73309.0,100400.0,133655.41379310345,131693.46666666667,133655.41379310345,128837.6551724138,142467.13333333333,128837.6551724138,79822.33333333333,133380.81455938696,133380.81455938696
202304,151185.0,2,0.8660254037844387,-0.49999999999999983,20.0,0.0913,130369.4827586207,128837.6551724138,130555.0,35603.0,133655.41379310345,131693.46666666667,131693.46666666667,142467.13333333333,128837.6551724138,128837.6551724138,118349.66666666667,133380.81455938696,133380.81455938698
202305,131953.0,2,0.49999999999999994,-0.8660254037844387,20.0,0.1065,146330.76666666666,142467.13333333333,151185.0,73309.0,130369.4827586207,133655.41379310345,133655.41379310345,128837.6551724138,128837.6551724138,128837.6551724138,137897.66666666666,137923.97394636014,135652.39425287358
202306,160230.0,2,1.2246467991473532e-16,-1.0,20.0,0.1117,133655.41379310345,142467.13333333333,131953.0,130555.0,146330.76666666666,133655.41379310345,131693.46666666667,142467.13333333333,142467.13333333333,142467.13333333333,147789.33333333334,137923.97394636014,135652.39425287358
202307,121470.0,3,-0.4999999999999998,-0.8660254037844388,15.0,0.0767,130369.4827586207,128837.6551724138,160230.0,151185.0,133655.41379310345,130369.4827586207,131693.46666666667,142467.13333333333,128837.6551724138,128837.6551724138,137884.33333333334,137923.97394636014,135652.39425287358
202308,126103.0,3,-0.8660254037844384,-0.5000000000000004,20.0,0.0765,132133.23333333334,128837.6551724138,121470.0,131953.0,130369.4827586207,146330.76666666666,133655.41379310345,128837.6551724138,142467.13333333333,128837.6551724138,135934.33333333334,133380.81455938696,135652.39425287358
202309,112994.0,3,-1.0,-1.8369701987210297e-16,18.0,0.0937,132133.23333333334,124500.4,126103.0,160230.0,132133.23333333334,133655.41379310345,133655.41379310345,128837.6551724138,142467.13333333333,142467.13333333333,120189.0,127391.90344827587,132657.938697318
202310,121027.0,4,-0.8660254037844386,0.5000000000000001,22.0,0.0981,130369.4827586207,128837.6551724138,112994.0,121470.0,132133.23333333334,130369.4827586207,130369.4827586207,124500.4,128837.6551724138,128837.6551724138,120041.33333333333,127391.90344827587,132657.938697318
202311,165339.0,4,-0.5000000000000004,0.8660254037844384,22.0,0.112,146330.76666666666,128837.6551724138,121027.0,126103.0,130369.4827586207,132133.23333333334,146330.76666666666,128837.6551724138,128837.6551724138,142467.13333333333,133120.0,127391.90344827587,130386.35900383141
202312,136593.0,4,-2.4492935982947064e-16,1.0,14.0,0.1085,146330.76666666666,142467.13333333333,165339.0,112994.0,146330.76666666666,132133.23333333334,133655.41379310345,128837.6551724138,124500.4,142467.13333333333,140986.33333333334,133380.81455938696,130386.3590038314
202401,58124.0,1,0.49999999999999994,0.8660254037844387,21.0,0.034,146330.76666666666,142467.13333333333,136593.0,121027.0,146330.76666666666,130369.4827586207,130369.4827586207,142467.13333333333,128837.6551724138,128837.6551724138,120018.66666666667,137923.97394636014,132657.93869731802
202402,51019.0,1,0.8660254037844386,0.5000000000000001,21.0,0.0359,146330.76666666666,128837.6551724138,58124.0,165339.0,146330.76666666666,146330.76666666666,132133.23333333334,142467.13333333333,128837.6551724138,128837.6551724138,81912.0,137923.97394636014,132657.93869731802
202403,127786.0,1,1.0,6.123233995736766e-17,21.0,0.0679,130369.4827586207,128837.6551724138,51019.0,136593.0,146330.76666666666,146330.76666666666,132133.23333333334,128837.6551724138,142467.13333333333,124500.4,78976.33333333333,133380.81455938696,133380.81455938698
202404,143434.0,2,0.8660254037844387,-0.49999999999999983,22.0,0.0913,130369.4827586207,128837.6551724138,127786.0,58124.0,130369.4827586207,146330.76666666666,130369.4827586207,128837.6551724138,142467.13333333333,128837.6551724138,107413.0,128837.6551724138,133380.81455938698
202405,137674.0,2,0.49999999999999994,-0.8660254037844387,22.0,0.1065,132133.23333333334,128837.6551724138,143434.0,51019.0,130369.4827586207,146330.76666666666,146330.76666666666,128837.6551724138,128837.6551724138,128837.6551724138,136298.0,128837.6551724138,133380.81455938698
202406,154776.0,2,1.2246467991473532e-16,-1.0,18.0,0.1117,130369.4827586207,128837.6551724138,137674.0,127786.0,132133.23333333334,130369.4827586207,146330.76666666666,128837.6551724138,128837.6551724138,142467.13333333333,145294.66666666666,128837.6551724138,131109.2348659004
202407,93055.0,3,-0.4999999999999998,-0.8660254037844388,18.0,0.0767,130369.4827586207,128837.6551724138,154776.0,143434.0,130369.4827586207,130369.4827586207,146330.76666666666,128837.6551724138,128837.6551724138,142467.13333333333,128501.66666666667,128837.6551724138,128837.6551724138
202408,102161.0,3,-0.8660254037844384,-0.5000000000000004,22.0,0.0765,146330.76666666666,142467.13333333333,93055.0,137674.0,130369.4827586207,132133.23333333334,146330.76666666666,128837.6551724138,128837.6551724138,128837.6551724138,116664.0,133380.81455938696,131109.2348659004
202409,119981.0,3,-1.0,-1.8369701987210297e-16,19.0,0.0937,133655.41379310345,142467.13333333333,102161.0,154776.0,146330.76666666666,130369.4827586207,130369.4827586207,142467.13333333333,128837.6551724138,128837.6551724138,105065.66666666667,137923.97394636014,133380.81455938696
202410,170810.0,4,-0.8660254037844386,0.5000000000000001,21.0,0.0981,146330.76666666666,142467.13333333333,119981.0,93055.0,133655.41379310345,130369.4827586207,130369.4827586207,142467.13333333333,128837.6551724138,128837.6551724138,130984.0,142467.13333333333,135652.39425287358
202411,160996.0,4,-0.5000000000000004,0.8660254037844384,21.0,0.112,146330.76666666666,141076.24137931035,170810.0,102161.0,146330.76666666666,146330.76666666666,132133.23333333334,142467.13333333333,142467.13333333333,128837.6551724138,150595.66666666666,142003.50268199234,137692.15862068965
202412,137571.0,4,-2.4492935982947064e-16,1.0,22.0,0.1085,146330.76666666666,142467.13333333333,160996.0,119981.0,146330.76666666666,133655.41379310345,130369.4827586207,141076.24137931035,142467.13333333333,128837.6551724138,156459.0,142003.50268199234,139963.73831417624
202501,54598.0,1,0.49999999999999994,0.8660254037844387,21.0,0.034,130369.4827586207,128837.6551724138,137571.0,170810.0,146330.76666666666,146330.76666666666,130369.4827586207,142467.13333333333,142467.13333333333,128837.6551724138,117721.66666666667,137460.34329501915,139963.73831417624
202502,30168.0,1,0.8660254037844386,0.5000000000000001,16.0,0.0359,130369.4827586207,142467.13333333333,54598.0,160996.0,130369.4827586207,146330.76666666666,146330.76666666666,128837.6551724138,141076.24137931035,142467.13333333333,74112.33333333333,137923.97394636014,139963.73831417624
202503,66470.0,1,1.0,6.123233995736766e-17,21.0,0.0679,130369.4827586207,141076.24137931035,30168.0,137571.0,130369.4827586207,146330.76666666666,133655.41379310345,142467.13333333333,142467.13333333333,142467.13333333333,50412.0,137460.34329501915,139731.92298850577
202504,128074.0,2,0.8660254037844387,-0.49999999999999983,22.0,0.0913,133655.41379310345,141076.24137931035,66470.0,54598.0,130369.4827586207,130369.4827586207,146330.76666666666,141076.24137931035,128837.6551724138,142467.13333333333,74904.0,141539.87203065134,139500.10766283525
202505,142233.0,2,0.49999999999999994,-0.8660254037844387,21.0,0.1065,133655.41379310345,143202.33333333334,128074.0,30168.0,133655.41379310345,130369.4827586207,146330.76666666666,141076.24137931035,142467.13333333333,141076.24137931035,112259.0,141784.938697318,139854.4563218391
202506,174015.0,2,1.2246467991473532e-16,-1.0,19.0,0.1117,146330.76666666666,141076.24137931035,142233.0,66470.0,133655.41379310345,130369.4827586207,146330.76666666666,143202.33333333334,141076.24137931035,142467.13333333333,148107.33333333334,141784.938697318,139622.6409961686
202507,76743.0,3,-0.4999999999999998,-0.8660254037844388,21.0,0.0767,133655.41379310345,141076.24137931035,174015.0,128074.0,146330.76666666666,133655.41379310345,130369.4827586207,141076.24137931035,141076.24137931035,128837.6551724138,130997.0,141784.938697318,141662.40536398467
202508,99509.0,3,-0.8660254037844384,-0.5000000000000004,20.0,0.0765,133655.41379310345,141076.24137931035,76743.0,142233.0,133655.41379310345,133655.41379310345,130369.4827586207,141076.24137931035,143202.33333333334,142467.13333333333,116755.66666666667,141076.24137931035,141430.59003831417
